booking_id,customer_id,hotel_name,room_type,price_per_night,nights,total_amount,rating,payment_method,booking_platform,booking_date,check_in_date,check_out_date,discount,cancellation_policy,is_cancelled,booking_status
BKG119288,CUST52955,Amman Grand Hotel,Double,75.75,2,143.92,3.9,Credit Card,Booking.com,2025-12-06,2026-01-11,2026-01-13,5,Partial Refund,0,Checked-out
BKG119289,CUST47320,Amman Grand Hotel,Single,45.63,2,91.26,3.2,Credit Card,Agoda,2025-02-20,2025-03-04,2025-03-06,0,Non-refundable,0,Checked-out
BKG119290,CUST34946,Amman Grand Hotel,Double,57.52,6,293.35,4.0,Credit Card,Direct,2024-06-07,2024-06-18,2024-06-24,15,Non-refundable,0,Checked-out
BKG119291,CUST35904,Amman Grand Hotel,Deluxe,121.31,1,121.31,4.5,Credit Card,Expedia,2025-12-26,2026-02-13,2026-02-14,0,Partial Refund,0,Checked-out
BKG119292,CUST30575,Amman Grand Hotel,Single,66.87,4,227.36,4.2,Credit Card,Direct,2024-12-22,2024-12-25,2024-12-29,15,Free Cancellation,0,Checked-out
BKG119293,CUST10606,Amman Grand Hotel,Single,58.53,1,25.02,4.1,Credit Card,Agoda,2025-11-16,2025-11-24,2025-11-25,5,Non-refundable,1,Cancelled
BKG119294,CUST32948,Amman Grand Hotel,Suite,263.84,8,1794.11,4.0,Credit Card,Direct,2024-09-05,2024-09-12,2024-09-20,15,Free Cancellation,0,Checked-out
BKG119295,CUST49455,Amman Grand Hotel,Double,64.59,5,290.66,4.0,Credit Card,Direct,2025-09-15,2025-09-24,2025-09-29,10,Free Cancellation,0,Checked-out
BKG119296,CUST15679,Amman Grand Hotel,Double,73.49,1,73.49,4.2,Bank Transfer,Booking.com,2023-10-29,2023-11-05,2023-11-06,0,Partial Refund,0,Checked-out
BKG119297,CUST18089,Amman Grand Hotel,Single,86.78,6,468.61,3.9,Credit Card,Expedia,2024-08-01,2024-08-13,2024-08-19,10,Free Cancellation,0,Checked-out
BKG119298,CUST16494,Amman Grand Hotel,Single,71.14,3,202.75,3.7,Online Payment,Direct,2025-03-24,2025-04-15,2025-04-18,5,Partial Refund,0,Checked-out
BKG119299,CUST10606,Amman Grand Hotel,Single,64.31,1,57.88,2.9,Credit Card,Agoda,2024-02-08,2024-03-10,2024-03-11,10,Partial Refund,0,Checked-out
BKG119300,CUST16494,Amman Grand Hotel,Family,217.97,6,1242.43,3.9,Credit Card,Direct,2024-07-18,2024-08-01,2024-08-07,5,Non-refundable,0,Checked-out
BKG119301,CUST31769,Amman Grand Hotel,Family,204.63,1,173.94,3.4,Credit Card,Expedia,2025-07-02,2025-07-31,2025-08-01,15,Partial Refund,0,Checked-out
BKG119302,CUST45908,Amman Grand Hotel,Double,107.72,2,204.67,4.2,Online Payment,Agoda,2024-08-13,2024-09-06,2024-09-08,5,Free Cancellation,0,Checked-out
BKG119303,CUST12046,Amman Grand Hotel,Single,55.12,1,46.85,3.9,Credit Card,Direct,2023-09-08,2023-09-25,2023-09-26,15,Free Cancellation,0,Checked-out
BKG119304,CUST30116,Amman Grand Hotel,Double,96.9,7,152.62,4.1,Online Payment,Agoda,2025-04-21,2025-05-13,2025-05-20,10,Partial Refund,1,Cancelled
BKG119305,CUST47465,Amman Grand Hotel,Double,52.93,3,158.79,3.7,Credit Card,Agoda,2024-01-20,2024-02-01,2024-02-04,0,Partial Refund,0,Checked-out
BKG119306,CUST51033,Amman Grand Hotel,Double,111.7,7,625.52,4.4,Credit Card,Direct,2025-10-17,2025-10-26,2025-11-02,20,Free Cancellation,0,Checked-out
BKG119307,CUST13915,Amman Grand Hotel,Single,57.04,1,54.19,3.9,Credit Card,Direct,2025-11-11,2025-11-21,2025-11-22,5,Free Cancellation,0,Checked-out
BKG119308,CUST40122,Amman Grand Hotel,Double,73.61,4,73.61,4.1,Credit Card,Direct,2024-05-26,2024-06-09,2024-06-13,0,Partial Refund,0,No-show
BKG119309,CUST41239,Amman Grand Hotel,Double,84.12,3,252.36,4.5,Credit Card,Booking.com,2025-05-15,2025-05-29,2025-06-01,0,Partial Refund,0,Checked-out
BKG119310,CUST53475,Amman Grand Hotel,Double,97.29,3,291.87,4.7,Credit Card,Direct,2023-04-16,2023-04-18,2023-04-21,0,Non-refundable,0,Checked-out
BKG119311,CUST11480,Amman Grand Hotel,Deluxe,112.12,2,213.03,5.0,Credit Card,Agoda,2023-12-27,2024-01-04,2024-01-06,5,Non-refundable,0,Checked-out
BKG119312,CUST45908,Amman Grand Hotel,Single,45.81,2,91.62,3.6,Online Payment,Direct,2024-11-20,2024-11-26,2024-11-28,0,Free Cancellation,0,Checked-out
BKG119313,CUST37535,Amman Grand Hotel,Single,49.34,2,83.88,3.6,Online Payment,Booking.com,2025-12-13,2026-01-16,2026-01-18,15,Partial Refund,0,Checked-out
BKG119314,CUST13539,Amman Grand Hotel,Double,76.4,2,0.0,4.1,Bank Transfer,Expedia,2025-12-10,2026-01-11,2026-01-13,0,Free Cancellation,1,Cancelled
BKG119315,CUST25227,Amman Grand Hotel,Deluxe,200.54,3,571.54,4.2,Credit Card,Agoda,2023-07-12,2023-08-22,2023-08-25,5,Non-refundable,0,Checked-out
BKG100871,CUST34946,Amman Grand Hotel,Double,78.5,1,74.58,4.2,Bank Transfer,Booking.com,2025-09-12,2025-10-07,2025-10-08,5,Partial Refund,0,Checked-out
BKG119317,CUST12599,Amman Grand Hotel,Single,66.33,9,507.42,3.8,Credit Card,Booking.com,2024-02-27,2024-03-06,2024-03-15,15,Non-refundable,0,Checked-out
BKG119318,CUST42122,Amman Grand Hotel,Double,102.86,1,92.57,4.5,Credit Card,Booking.com,2023-07-31,2023-08-10,2023-08-11,10,Non-refundable,0,Checked-out
BKG119319,CUST48997,Amman Grand Hotel,Deluxe,126.42,6,644.74,3.4,Credit Card,Agoda,2025-02-05,2025-02-23,2025-03-01,15,Free Cancellation,0,Checked-out
BKG119320,CUST34946,Amman Grand Hotel,Double,86.24,6,0.0,4.1,Bank Transfer,Direct,2023-01-07,2023-01-20,2023-01-26,0,Free Cancellation,1,Cancelled
BKG119321,CUST41189,Amman Grand Hotel,Single,45.33,3,135.99,4.3,Credit Card,Expedia,2024-05-30,2024-06-16,2024-06-19,0,Non-refundable,0,Checked-out
BKG119322,CUST38394,Amman Grand Hotel,Deluxe,155.81,3,420.69,4.3,Cash,Direct,2025-07-19,2025-07-26,2025-07-29,10,Partial Refund,0,Checked-out
BKG119323,CUST12802,Amman Grand Hotel,Double,78.81,12,803.86,3.4,Credit Card,Booking.com,2024-01-04,2024-01-22,2024-02-03,15,Partial Refund,0,Checked-out
BKG119324,CUST24134,Amman Grand Hotel,Single,55.93,1,53.13,4.2,Bank Transfer,Direct,2023-07-05,2023-07-23,2023-07-24,5,Non-refundable,0,Checked-out
BKG119325,CUST47349,Amman Grand Hotel,Family,181.95,1,154.66,4.3,Online Payment,Agoda,2024-03-28,2024-04-14,2024-04-15,15,Free Cancellation,0,Checked-out
BKG119326,CUST45445,Amman Grand Hotel,Double,112.51,3,80.16,4.1,Credit Card,Expedia,2025-07-31,2025-08-22,2025-08-25,5,Partial Refund,1,Cancelled
BKG119327,CUST25298,Amman Grand Hotel,Deluxe,115.75,2,231.5,3.8,Online Payment,Agoda,2025-05-23,2025-06-29,2025-07-01,0,Non-refundable,0,Checked-out
BKG119328,CUST33614,Amman Grand Hotel,Double,72.67,4,276.15,4.0,Cash,Booking.com,2023-07-01,2023-08-01,2023-08-05,5,Free Cancellation,0,Checked-out
BKG119329,CUST51056,Amman Grand Hotel,Double,90.33,3,257.44,4.7,Online Payment,Booking.com,2025-05-06,2025-05-21,2025-05-24,5,Partial Refund,0,Checked-out
BKG119330,CUST54243,Amman Grand Hotel,Double,96.6,2,193.2,4.1,Credit Card,Booking.com,2023-11-12,2023-11-16,2023-11-18,0,Free Cancellation,0,Checked-out
BKG119331,CUST45908,Amman Grand Hotel,Family,220.24,1,209.23,5.0,Online Payment,Direct,2025-07-23,2025-08-08,2025-08-09,5,Partial Refund,0,Checked-out
BKG119332,CUST21907,Amman Grand Hotel,Single,54.33,3,146.69,4.1,Credit Card,Direct,2023-09-11,2023-09-15,2023-09-18,10,Non-refundable,0,Checked-out
BKG119333,CUST15160,Amman Grand Hotel,Suite,272.31,2,490.16,4.2,Credit Card,Direct,2024-11-28,2025-01-04,2025-01-06,10,Partial Refund,0,Checked-out
BKG119334,CUST50579,Amman Grand Hotel,Single,67.63,2,121.73,4.2,Online Payment,Booking.com,2023-07-12,2023-08-06,2023-08-08,10,Partial Refund,0,Checked-out
BKG119335,CUST40028,Amman Grand Hotel,Deluxe,161.25,9,145.12,4.1,Online Payment,Expedia,2023-11-21,2023-12-23,2024-01-01,10,Non-refundable,0,No-show
BKG119336,CUST46996,Amman Grand Hotel,Single,44.17,1,39.75,4.4,Credit Card,Agoda,2024-02-21,2024-03-23,2024-03-24,10,Free Cancellation,0,Checked-out
BKG119337,CUST13921,Amman Grand Hotel,Deluxe,177.99,5,845.45,5.0,Cash,Direct,2025-05-13,2025-06-21,2025-06-26,5,Free Cancellation,0,Checked-out
BKG119338,CUST35372,Amman Grand Hotel,Double,98.4,2,0.0,4.1,Cash,Direct,2025-07-26,2025-08-09,2025-08-11,5,Free Cancellation,1,Cancelled
BKG119339,CUST48997,Amman Grand Hotel,Double,106.63,8,767.74,4.3,Credit Card,Expedia,2024-04-17,2024-05-03,2024-05-11,10,Free Cancellation,0,Checked-out
BKG119340,CUST12813,Amman Grand Hotel,Family,141.86,6,851.16,3.7,Cash,Booking.com,2023-09-24,2023-10-31,2023-11-06,0,Free Cancellation,0,Checked-out
BKG119341,CUST51056,Amman Grand Hotel,Family,260.93,7,1643.86,4.8,Online Payment,Booking.com,2023-07-06,2023-08-10,2023-08-17,10,Non-refundable,0,Checked-out
BKG119342,CUST39780,Amman Grand Hotel,Single,61.19,2,0.0,4.1,Credit Card,Agoda,2024-12-08,2024-12-23,2024-12-25,10,Free Cancellation,1,Cancelled
BKG119343,CUST27127,Amman Grand Hotel,Deluxe,136.08,2,272.16,4.5,Online Payment,Expedia,2025-11-05,2025-12-09,2025-12-11,0,Non-refundable,0,Checked-out
BKG119344,CUST41082,Amman Grand Hotel,Single,82.15,3,234.13,3.3,Online Payment,Expedia,2023-11-02,2023-12-02,2023-12-05,5,Partial Refund,0,Checked-out
BKG119345,CUST42657,Amman Grand Hotel,Deluxe,187.23,5,889.34,4.6,Online Payment,Expedia,2025-06-23,2025-06-27,2025-07-02,5,Non-refundable,0,Checked-out
BKG119346,CUST38696,Amman Grand Hotel,Deluxe,83.26,2,166.52,3.9,Credit Card,Agoda,2023-12-25,2024-01-27,2024-01-29,0,Partial Refund,0,Checked-out
BKG119347,CUST43183,Amman Grand Hotel,Single,62.92,1,62.92,4.3,Cash,Agoda,2023-04-08,2023-04-16,2023-04-17,0,Non-refundable,0,Checked-out
BKG119348,CUST16227,Amman Grand Hotel,Single,66.79,4,253.8,4.5,Bank Transfer,Direct,2025-12-02,2025-12-07,2025-12-11,5,Non-refundable,0,Checked-out
BKG119349,CUST34477,Amman Grand Hotel,Double,94.77,4,341.17,4.4,Credit Card,Expedia,2025-04-27,2025-05-10,2025-05-14,10,Partial Refund,0,Checked-out
BKG119350,CUST23912,Amman Grand Hotel,Double,52.44,2,89.15,3.6,Credit Card,Agoda,2025-12-17,2026-01-22,2026-01-24,15,Partial Refund,0,Checked-out
BKG119351,CUST16227,Amman Grand Hotel,Double,72.17,3,194.86,5.0,Online Payment,Expedia,2024-11-29,2024-12-15,2024-12-18,10,Free Cancellation,0,Checked-out
BKG119352,CUST42122,Amman Grand Hotel,Double,92.02,6,496.91,3.2,Bank Transfer,Direct,2025-11-05,2025-11-10,2025-11-16,10,Free Cancellation,0,Checked-out
BKG119353,CUST37116,Amman Grand Hotel,Double,88.23,2,149.99,5.0,Online Payment,Direct,2024-10-24,2024-11-11,2024-11-13,15,Free Cancellation,0,Checked-out
BKG119354,CUST54937,Amman Grand Hotel,Double,108.88,1,97.99,4.1,Online Payment,Booking.com,2023-06-19,2023-07-03,2023-07-04,10,Free Cancellation,0,Checked-out
BKG119355,CUST47195,Amman Grand Hotel,Single,70.79,5,353.95,3.3,Credit Card,Direct,2025-12-05,2025-12-10,2025-12-15,0,Free Cancellation,0,Checked-out
BKG119356,CUST29118,Amman Grand Hotel,Single,56.54,2,107.43,4.8,Cash,Direct,2024-12-19,2024-12-23,2024-12-25,5,Partial Refund,0,Checked-out
BKG119357,CUST45080,Amman Grand Hotel,Double,94.69,3,227.26,3.7,Cash,Direct,2023-05-07,2023-05-20,2023-05-23,20,Free Cancellation,0,Checked-out
BKG119358,CUST16723,Amman Grand Hotel,Deluxe,91.31,1,86.74,3.9,Credit Card,Agoda,2024-06-17,2024-07-10,2024-07-11,5,Non-refundable,0,Checked-out
BKG119359,CUST31998,Amman Grand Hotel,Family,155.04,1,139.54,4.4,Online Payment,Direct,2025-04-22,2025-05-10,2025-05-11,10,Non-refundable,0,Checked-out
BKG119360,CUST28719,Amman Grand Hotel,Double,104.32,9,798.05,4.7,Credit Card,Booking.com,2023-08-09,2023-09-11,2023-09-20,15,Partial Refund,0,Checked-out
BKG119361,CUST37420,Amman Grand Hotel,Double,110.98,3,332.94,3.5,Credit Card,Agoda,2024-07-11,2024-08-09,2024-08-12,0,Non-refundable,0,Checked-out
BKG119362,CUST45908,Amman Grand Hotel,Double,74.62,3,212.67,4.7,Online Payment,Expedia,2025-08-28,2025-10-02,2025-10-05,5,Free Cancellation,0,Checked-out
BKG119363,CUST31998,Amman Grand Hotel,Suite,344.92,3,983.02,3.8,Cash,Direct,2023-05-06,2023-05-17,2023-05-20,5,Free Cancellation,0,Checked-out
BKG119364,CUST48285,Amman Grand Hotel,Deluxe,104.85,5,524.25,4.0,Online Payment,Booking.com,2024-09-10,2024-09-13,2024-09-18,0,Free Cancellation,0,Checked-out
BKG119365,CUST43994,Amman Grand Hotel,Deluxe,150.51,5,639.67,4.1,Credit Card,Booking.com,2023-04-25,2023-05-09,2023-05-14,15,Non-refundable,0,Checked-out
BKG119366,CUST21401,Amman Grand Hotel,Deluxe,156.9,2,298.11,4.8,Bank Transfer,Agoda,2024-06-13,2024-06-18,2024-06-20,5,Non-refundable,0,Checked-out
BKG119367,CUST34351,Amman Grand Hotel,Deluxe,127.68,5,542.64,4.2,Online Payment,Direct,2024-05-23,2024-06-08,2024-06-13,15,Partial Refund,0,Checked-out
BKG119368,CUST47557,Amman Grand Hotel,Single,85.34,2,170.68,3.7,Credit Card,Booking.com,2023-09-13,2023-09-28,2023-09-30,0,Free Cancellation,0,Checked-out
BKG119369,CUST43994,Amman Grand Hotel,Double,98.19,3,294.57,3.8,Online Payment,Agoda,2023-07-03,2023-07-10,2023-07-13,0,Free Cancellation,0,Checked-out
BKG119370,CUST46996,Amman Grand Hotel,Double,102.23,2,428.68,3.7,Online Payment,Agoda,2025-07-03,2025-08-13,2025-08-15,0,Free Cancellation,0,Checked-out
BKG119371,CUST21002,Amman Grand Hotel,Single,88.59,4,151.49,4.1,Credit Card,Booking.com,2024-03-31,2024-05-03,2024-05-07,5,Non-refundable,1,Cancelled
BKG119372,CUST45111,Amman Grand Hotel,Single,87.29,6,523.74,4.0,Cash,Direct,2024-07-02,2024-07-11,2024-07-17,0,Non-refundable,0,Checked-out
BKG119373,CUST28965,Amman Grand Hotel,Deluxe,191.41,2,363.68,4.1,Credit Card,Agoda,2025-09-02,2025-09-12,2025-09-14,5,Free Cancellation,0,Checked-out
BKG119374,CUST52732,Amman Grand Hotel,Double,72.31,1,72.31,4.0,Credit Card,Agoda,2024-03-09,2024-03-23,2024-03-24,0,Partial Refund,0,Checked-out
BKG119375,CUST31998,Amman Grand Hotel,Double,90.13,2,180.26,4.4,Online Payment,Agoda,2025-08-25,2025-09-14,2025-09-16,0,Non-refundable,0,Checked-out
BKG119376,CUST50647,Amman Grand Hotel,Double,81.56,1,81.56,4.1,Credit Card,Direct,2025-11-08,2025-11-28,2025-11-29,0,Non-refundable,0,Checked-out
BKG119377,CUST40107,Amman Grand Hotel,Family,176.57,1,176.57,4.8,Credit Card,Booking.com,2023-01-24,2023-02-24,2023-02-25,0,Non-refundable,0,Checked-out
BKG119378,CUST51062,Amman Grand Hotel,Double,115.54,6,554.59,4.8,Credit Card,Expedia,2024-04-04,2024-04-30,2024-05-06,20,Free Cancellation,0,Checked-out
BKG119379,CUST35540,Amman Grand Hotel,Deluxe,137.31,1,137.31,4.0,Credit Card,Agoda,2023-05-22,2023-06-02,2023-06-03,0,Partial Refund,0,Checked-out
BKG119380,CUST20156,Amman Grand Hotel,Double,100.02,2,200.04,4.4,Online Payment,Expedia,2024-06-29,2024-07-08,2024-07-10,0,Partial Refund,0,Checked-out
BKG119381,CUST39506,Amman Grand Hotel,Deluxe,133.69,8,962.57,4.9,Credit Card,Booking.com,2023-07-18,2023-08-14,2023-08-22,10,Non-refundable,0,Checked-out
BKG119382,CUST20929,Amman Grand Hotel,Double,76.29,2,144.95,5.0,Credit Card,Booking.com,2024-08-12,2024-08-18,2024-08-20,5,Non-refundable,0,Checked-out
BKG119383,CUST47557,Amman Grand Hotel,Single,75.86,4,303.44,4.4,Credit Card,Booking.com,2025-03-30,2025-04-12,2025-04-16,0,Free Cancellation,0,Checked-out
BKG119384,CUST14485,Amman Grand Hotel,Deluxe,95.39,4,81.08,4.1,Credit Card,Booking.com,2025-02-21,2025-03-10,2025-03-14,15,Partial Refund,1,Cancelled
BKG119385,CUST20300,Amman Grand Hotel,Deluxe,137.27,2,260.81,4.4,Bank Transfer,Direct,2023-09-13,2023-09-24,2023-09-26,5,Partial Refund,0,Checked-out
BKG119386,CUST45323,Amman Grand Hotel,Deluxe,187.75,3,506.92,4.3,Credit Card,Agoda,2023-07-11,2023-07-19,2023-07-22,10,Free Cancellation,0,Checked-out
BKG119387,CUST29870,Amman Grand Hotel,Single,44.85,2,76.24,4.4,Online Payment,Direct,2025-03-18,2025-03-24,2025-03-26,15,Free Cancellation,0,Checked-out
BKG119388,CUST16494,Amman Grand Hotel,Deluxe,161.21,2,290.18,4.3,Credit Card,Expedia,2025-12-27,2026-01-16,2026-01-18,10,Free Cancellation,0,Checked-out
BKG119389,CUST54869,Amman Grand Hotel,Single,77.63,5,310.52,4.1,Online Payment,Agoda,2025-01-13,2025-01-18,2025-01-23,20,Free Cancellation,0,Checked-out
BKG119390,CUST31879,Amman Grand Hotel,Family,197.44,4,671.3,3.4,Online Payment,Booking.com,2023-03-14,2023-03-21,2023-03-25,15,Partial Refund,0,Checked-out
BKG119391,CUST32208,Amman Grand Hotel,Double,112.04,7,627.42,4.3,Credit Card,Booking.com,2025-06-30,2025-08-07,2025-08-14,20,Partial Refund,0,Checked-out
BKG119392,CUST26258,Amman Grand Hotel,Double,67.95,3,203.85,3.7,Online Payment,Direct,2023-12-18,2023-12-27,2023-12-30,0,Partial Refund,0,Checked-out
BKG119393,CUST13169,Amman Grand Hotel,Deluxe,134.65,5,0.0,4.1,Bank Transfer,Direct,2024-03-15,2024-03-16,2024-03-21,15,Free Cancellation,1,Cancelled
BKG119394,CUST20491,Amman Grand Hotel,Double,103.83,3,544.18,3.2,Online Payment,Expedia,2025-08-11,2025-08-27,2025-08-30,10,Partial Refund,0,Checked-out
BKG119395,CUST22179,Amman Grand Hotel,Deluxe,173.22,6,883.42,4.3,Credit Card,Booking.com,2025-08-19,2025-09-03,2025-09-09,15,Non-refundable,0,Checked-out
BKG119396,CUST35700,Amman Grand Hotel,Single,66.62,6,379.73,4.7,Online Payment,Direct,2025-07-02,2025-08-10,2025-08-16,5,Non-refundable,0,Checked-out
BKG119397,CUST51297,Amman Grand Hotel,Family,182.33,3,546.99,4.0,Credit Card,Expedia,2023-02-10,2023-02-25,2023-02-28,0,Non-refundable,0,Checked-out
BKG119398,CUST16494,Amman Grand Hotel,Double,74.3,1,74.3,4.9,Online Payment,Booking.com,2025-02-21,2025-03-31,2025-04-01,0,Free Cancellation,0,Checked-out
BKG119399,CUST53938,Amman Grand Hotel,Suite,290.06,4,1044.22,3.8,Credit Card,Booking.com,2025-10-22,2025-11-29,2025-12-03,10,Partial Refund,0,Checked-out
BKG119400,CUST31998,Amman Grand Hotel,Single,77.87,1,70.08,3.1,Credit Card,Agoda,2025-08-01,2025-08-06,2025-08-07,10,Non-refundable,0,Checked-out
BKG119401,CUST36450,Amman Grand Hotel,Double,50.0,1,47.5,4.1,Credit Card,Agoda,2025-08-21,2025-09-02,2025-09-03,5,Partial Refund,0,Checked-out
BKG119402,CUST11760,Amman Grand Hotel,Double,103.49,2,196.63,4.5,Online Payment,Booking.com,2025-07-22,2025-07-28,2025-07-30,5,Partial Refund,0,Checked-out
BKG119403,CUST47557,Amman Grand Hotel,Single,42.59,1,42.59,4.5,Cash,Direct,2025-02-28,2025-03-09,2025-03-10,0,Non-refundable,0,Checked-out
BKG119404,CUST48398,Amman Grand Hotel,Double,83.13,6,0.0,4.1,Credit Card,Booking.com,2025-08-05,2025-09-14,2025-09-20,0,Free Cancellation,1,Cancelled
BKG119405,CUST43994,Amman Grand Hotel,Double,97.92,5,489.6,4.2,Credit Card,Agoda,2025-10-24,2025-11-12,2025-11-17,0,Partial Refund,0,Checked-out
BKG119406,CUST16494,Amman Grand Hotel,Single,89.28,7,531.22,3.7,Credit Card,Direct,2025-05-06,2025-05-30,2025-06-06,15,Partial Refund,0,Checked-out
BKG119407,CUST28828,Amman Grand Hotel,Single,44.75,4,170.05,3.9,Credit Card,Booking.com,2023-05-09,2023-05-22,2023-05-26,5,Partial Refund,0,Checked-out
BKG119408,CUST52449,Amman Grand Hotel,Family,147.13,2,0.0,4.1,Credit Card,Agoda,2025-08-26,2025-10-03,2025-10-05,5,Free Cancellation,1,Cancelled
BKG119409,CUST30192,Amman Grand Hotel,Single,56.14,1,53.33,4.4,Online Payment,Booking.com,2023-08-02,2023-08-22,2023-08-23,5,Partial Refund,0,Checked-out
BKG119410,CUST25812,Amman Grand Hotel,Double,75.49,3,192.5,4.9,Bank Transfer,Booking.com,2025-10-24,2025-11-11,2025-11-14,15,Non-refundable,0,Checked-out
BKG119411,CUST14481,Amman Grand Hotel,Single,40.38,3,0.0,4.1,Credit Card,Direct,2025-05-13,2025-06-06,2025-06-09,5,Free Cancellation,1,Cancelled
BKG119412,CUST14187,Amman Grand Hotel,Single,52.51,2,105.02,3.8,Bank Transfer,Expedia,2025-12-14,2026-01-23,2026-01-25,0,Free Cancellation,0,Checked-out
BKG119413,CUST30828,Amman Grand Hotel,Deluxe,99.58,4,179.24,4.1,Credit Card,Agoda,2024-09-10,2024-09-29,2024-10-03,0,Non-refundable,1,Cancelled
BKG119414,CUST34591,Amman Grand Hotel,Double,101.8,2,183.24,3.9,Credit Card,Booking.com,2025-05-05,2025-05-09,2025-05-11,10,Partial Refund,0,Checked-out
BKG119415,CUST46996,Amman Grand Hotel,Double,75.91,2,151.82,4.8,Online Payment,Booking.com,2024-12-19,2024-12-27,2024-12-29,0,Partial Refund,0,Checked-out
BKG119416,CUST51033,Amman Grand Hotel,Double,95.59,2,90.81,4.1,Credit Card,Direct,2025-10-19,2025-10-22,2025-10-24,5,Free Cancellation,0,No-show
BKG119417,CUST28719,Amman Grand Hotel,Family,182.38,3,954.5,4.3,Credit Card,Agoda,2025-07-31,2025-08-15,2025-08-18,15,Non-refundable,0,Checked-out
BKG119418,CUST47385,Amman Grand Hotel,Double,50.0,3,142.5,4.1,Credit Card,Direct,2023-01-27,2023-02-03,2023-02-06,5,Partial Refund,0,Checked-out
BKG119419,CUST34867,Amman Grand Hotel,Double,97.31,2,194.62,4.7,Credit Card,Expedia,2025-05-11,2025-06-04,2025-06-06,0,Partial Refund,0,Checked-out
BKG119420,CUST53858,Amman Grand Hotel,Single,66.1,1,62.79,4.3,Online Payment,Direct,2025-06-25,2025-07-09,2025-07-10,5,Non-refundable,0,Checked-out
BKG119421,CUST51056,Amman Grand Hotel,Double,116.38,4,395.69,3.9,Cash,Direct,2024-05-11,2024-05-17,2024-05-21,15,Partial Refund,0,Checked-out
BKG119422,CUST42643,Amman Grand Hotel,Single,39.63,1,39.63,3.6,Credit Card,Agoda,2023-02-23,2023-03-16,2023-03-17,0,Non-refundable,0,Checked-out
BKG119423,CUST16879,Amman Grand Hotel,Double,68.02,5,340.1,4.5,Credit Card,Agoda,2024-02-03,2024-02-19,2024-02-24,0,Non-refundable,0,Checked-out
BKG119424,CUST51033,Amman Grand Hotel,Single,63.69,8,458.57,4.7,Online Payment,Direct,2025-09-19,2025-09-24,2025-10-02,10,Free Cancellation,0,Checked-out
BKG119425,CUST16227,Amman Grand Hotel,Single,55.6,1,52.82,3.9,Bank Transfer,Expedia,2025-09-20,2025-10-17,2025-10-18,5,Partial Refund,0,Checked-out
BKG119426,CUST46797,Amman Grand Hotel,Suite,334.75,1,301.28,4.8,Cash,Direct,2024-08-19,2024-08-31,2024-09-01,10,Free Cancellation,0,Checked-out
BKG119427,CUST32921,Amman Grand Hotel,Single,61.71,2,0.0,4.1,Cash,Agoda,2024-12-09,2025-01-03,2025-01-05,15,Free Cancellation,1,Cancelled
BKG119428,CUST37420,Amman Grand Hotel,Double,71.37,3,203.4,4.4,Online Payment,Expedia,2025-05-12,2025-05-29,2025-06-01,5,Non-refundable,0,Checked-out
BKG119429,CUST48782,Amman Grand Hotel,Double,66.69,13,736.92,4.4,Credit Card,Agoda,2025-08-06,2025-09-04,2025-09-17,15,Non-refundable,0,Checked-out
BKG119430,CUST45908,Amman Grand Hotel,Deluxe,120.26,3,342.74,4.8,Online Payment,Direct,2023-11-21,2023-11-28,2023-12-01,5,Non-refundable,0,Checked-out
BKG119431,CUST12802,Amman Grand Hotel,Double,95.62,6,573.72,3.9,Credit Card,Booking.com,2025-07-07,2025-07-30,2025-08-05,0,Free Cancellation,0,Checked-out
BKG119432,CUST27206,Amman Grand Hotel,Double,58.48,1,55.56,4.1,Credit Card,Direct,2024-10-17,2024-11-07,2024-11-08,5,Partial Refund,0,Checked-out
BKG119433,CUST53630,Amman Grand Hotel,Family,237.99,7,1582.63,3.7,Bank Transfer,Booking.com,2023-03-21,2023-04-04,2023-04-11,5,Partial Refund,0,Checked-out
BKG119434,CUST26422,Amman Grand Hotel,Double,89.21,3,254.25,4.1,Credit Card,Direct,2024-10-15,2024-10-18,2024-10-21,5,Free Cancellation,0,Checked-out
